,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,
INDUSTRY timeMakingDevicesByGroup 0_Basic23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,5.2,5.2,9.3,10.4,2.2,9.5,0,5,1.2,6.3,7,2.6,1.8,1,7.8,2.1,0,1.3,2.1,8.6,1.5,1,1.1,3.4,1.8,2.3,2.6,0.9,2.1,2.7,1,0.9,1.9,1.8,4.4,1.8,0.9,4.4,0,2.7,1.9,3.5,4.4,0,2.7,0.9,0.9,4.4,0.9,1.8,4.4,3.3,0.9,0.9,0.9,3.6,2.7,0,4.4,1.8,1.8,2.2,0,2.7,0.9,2.7,2,2.6,2.7,
DEVMACHINE timeMakingDevicesByGroup 0_Basic23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DEVFACTORY timeMakingDevicesByGroup 0_Basic23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOOL timeMakingDevicesByGroup 1_Basic23,0,0,0,0,0,240,278.2,282.2,76.6,74.6,333,209.6,192.6,96.2,134,180.8,137.2,58.8,141.4,104,42.6,106.6,148,28.8,93,28.8,105.6,209.4,205.2,194.2,142,219.6,143.4,133.6,163.8,187.2,124.2,18,182,172,257.4,104.4,225,246.6,93.6,194.8,106.2,309.8,225,214.2,162,36,264.8,75.6,133.4,140.6,226.8,149.4,122.4,290.4,189,205.2,70.2,246.6,83,216.2,279,181.8,106.2,128,169.2,234,64.8,162,267,151.2,230.4,225,193,165.6,178.2,99,209.2,144,212.4,91.8,169.2,135,331.8,126,163.8,223.2,306,52.2,79.2,252.4,313.2,45,81,160.4,
MACHINE timeMakingDevicesByGroup 1_Basic23,0,0,0,0,0,0,0,0,0,0,131.6,37.4,40.8,15.8,78.4,96,128.2,72.6,107.6,55.2,82.4,46.4,79.8,17.4,50,31,39.4,85.6,86.4,57.2,64.8,90,60.8,59.8,48.4,52.2,33.4,3.8,49,49.8,68.6,29.8,56,62,23.4,51.4,25.6,78.6,56.2,52.2,39.6,7.2,63.2,14.4,30.8,34.2,55.8,34.2,28.8,72.2,43.2,50.4,16.2,61.2,19.8,52.2,68.4,45,25.2,30.6,41.4,57.6,14.4,39.6,63.4,39.6,57.6,55.8,45.2,39.6,43.2,23.4,50.4,34.2,50.4,21.6,41.4,32.4,79.6,30.6,41.4,54,75.6,10.8,18,61.2,77.4,9,18,39.6,
FACTORY timeMakingDevicesByGroup 1_Basic23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,15.6,20.8,21,46,33.2,58.6,18.2,35.6,22.2,13.8,39.8,38.4,28.2,30.4,29.4,14.4,10.4,22.6,23.6,16.2,0,21.6,23,30.6,19.6,26,32.6,10.4,21.4,7.4,39.2,36.8,22,15,5.2,29.6,3.8,17.8,23.2,22.6,19.2,7.4,33.2,21.2,29.2,6.2,25.2,12.8,19.4,28.6,14.6,10.6,21.4,15.4,18.4,4,11.2,27.4,19.4,21.6,21.4,21.6,11.6,16.2,5.4,21,13.8,17.6,5.4,12.4,7.4,30.6,14.6,11.4,20.2,27.4,1.8,3.6,21.8,24.6,1.8,3.6,12,
INDUSTRY timeMakingDevicesByGroup 1_Basic23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,5.2,3,2,0,5.2,0,1.8,10.4,5.2,0,5,7,5.2,0,8.8,1.8,5.2,5.2,6.2,5.6,0,5.2,2.6,13,0,1.8,2,0,12.6,0,8.4,5.4,3.6,0,5,4.2,2.4,7,0,7.6,0,3.6,2.2,1.8,1.8,1.8,1.8,3.6,0,1.8,3.6,1.8,6.8,3.6,1.8,0,3.6,3.8,3.6,0,3.6,2,1.8,0,5.4,1.8,0,7.8,3.6,0,0,6.4,3.6,0,0,3.8,
DEVMACHINE timeMakingDevicesByGroup 1_Basic23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DEVFACTORY timeMakingDevicesByGroup 1_Basic23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

